coast,system_total,date,LMP,location,wind_forecast_mw,solar_forecast_mw,temp,humidity,dew,precip,snow,windspeed,pressure,visibility,cloudcover,solarradiation,solarenergy,year,month,day,dayofweek,hour,is_weekend,lmp,hour_sin
10899.7998,43130.2196,2025-10-27 02:00:00-05:00,,HB_HOUSTON,7780.96,0.0,67.0,96.33,65.9,0.0,0.0,1.1,1014.0,10.1,24.0,0.0,0.0,2025,10,27,0,2,0,30.23,0.4999999999999999
10836.7002,42773.2702,2025-10-27 03:00:00-05:00,,HB_HOUSTON,7738.05,0.0,65.9,96.92,65.0,0.0,0.0,2.2,1013.0,10.1,25.0,0.0,0.0,2025,10,27,0,3,0,31.08,0.7071067811865476
11065.7002,43148.7104,2025-10-27 04:00:00-05:00,,HB_HOUSTON,7387.53,0.0,65.0,96.3,63.9,0.0,0.0,2.2,1013.0,8.0,29.0,0.0,0.0,2025,10,27,0,4,0,31.1,0.8660254037844386
11545.9004,45326.6403,2025-10-27 05:00:00-05:00,,HB_HOUSTON,7030.17,0.0,65.0,96.3,63.9,0.0,0.0,2.2,1013.0,6.9,26.0,0.0,0.0,2025,10,27,0,5,0,38.03,0.9659258262890684
12299.5,48231.3202,2025-10-27 06:00:00-05:00,,HB_HOUSTON,6515.33,0.0,65.0,96.3,63.9,0.0,0.0,2.2,1013.0,5.9,32.0,0.0,0.0,2025,10,27,0,6,0,38.48,1.0
12681.0,49918.5306,2025-10-27 07:00:00-05:00,,HB_HOUSTON,6337.6,1.0,65.0,96.3,63.9,0.0,0.0,2.2,1014.0,5.9,40.0,0.0,0.0,2025,10,27,0,7,0,44.19,0.9659258262890684
12902.7998,51052.9902,2025-10-27 08:00:00-05:00,,HB_HOUSTON,6471.13,50.29,63.9,100.0,63.9,0.0,0.0,2.2,1014.0,4.9,38.0,34.0,0.1,2025,10,27,0,8,0,32.46,0.8660254037844387
13594.9004,53800.0697,2025-10-27 09:00:00-05:00,,HB_HOUSTON,6398.83,207.6,67.0,96.33,65.9,0.0,0.0,2.2,1014.0,9.0,28.0,217.0,0.8,2025,10,27,0,9,0,21.19,0.7071067811865476
14411.0,55513.4394,2025-10-27 10:00:00-05:00,,HB_HOUSTON,6426.55,312.38,71.0,93.47,69.0,0.0,0.0,2.2,1015.0,10.1,21.0,401.0,1.4,2025,10,27,0,10,0,19.15,0.4999999999999999
14971.4004,56682.4894,2025-10-27 11:00:00-05:00,,HB_HOUSTON,6396.0,358.1,74.0,84.3,69.0,0.0,0.0,2.2,1015.0,10.1,18.0,549.0,2.0,2025,10,27,0,11,0,21.01,0.258819045102521
15477.0,57820.7103,2025-10-27 12:00:00-05:00,,HB_HOUSTON,6315.82,406.91,76.0,81.87,70.1,0.0,0.0,2.2,1014.0,10.1,10.0,638.0,2.3,2025,10,27,0,12,0,25.62,1.2246467991473532e-16
15834.7998,59402.6393,2025-10-27 13:00:00-05:00,,HB_HOUSTON,6311.92,425.95,76.9,68.91,65.9,0.0,0.0,2.2,1014.0,10.1,8.0,682.0,2.5,2025,10,27,0,13,0,28.78,-0.2588190451025208
16019.5996,60582.82,2025-10-27 14:00:00-05:00,,HB_HOUSTON,6418.61,406.36,80.0,60.39,65.0,0.0,0.0,2.2,1013.0,10.1,9.0,719.0,2.6,2025,10,27,0,14,0,34.93,-0.4999999999999997
16172.4004,61376.8903,2025-10-27 15:00:00-05:00,,HB_HOUSTON,6567.04,380.77,81.1,58.3,65.0,0.0,0.0,2.2,1012.0,10.1,8.0,643.0,2.3,2025,10,27,0,15,0,36.35,-0.7071067811865471
16287.0,61985.6199,2025-10-27 16:00:00-05:00,,HB_HOUSTON,6782.35,313.43,81.1,58.3,65.0,0.0,0.0,2.2,1012.0,10.1,5.0,525.0,1.9,2025,10,27,0,16,0,38.68,-0.8660254037844385
16114.2002,61462.7203,2025-10-27 17:00:00-05:00,,HB_HOUSTON,7214.12,212.78,81.9,56.62,65.0,0.0,0.0,2.2,1011.0,10.1,2.0,360.0,1.3,2025,10,27,0,17,0,67.16,-0.9659258262890684
16477.6992,64136.3391,2025-10-27 18:00:00-05:00,,HB_HOUSTON,7036.91,46.91,80.0,74.08,71.0,0.0,0.0,5.8,1009.0,10.1,0.0,150.0,0.5,2025,10,27,0,18,0,104.04,-1.0
16005.0996,62142.5099,2025-10-27 19:00:00-05:00,,HB_HOUSTON,8578.71,0.11,78.0,79.06,71.0,0.0,0.0,5.8,1010.0,10.1,2.0,72.0,0.3,2025,10,27,0,19,0,81.08,-0.9659258262890684
15467.5,60213.2796,2025-10-27 20:00:00-05:00,,HB_HOUSTON,10573.12,0.0,76.0,84.42,71.0,0.0,0.0,5.8,1010.0,10.1,3.0,0.0,0.0,2025,10,27,0,20,0,57.37,-0.8660254037844386
14856.9004,57641.6102,2025-10-27 21:00:00-05:00,,HB_HOUSTON,11591.51,0.0,74.0,90.19,71.0,0.0,0.0,5.8,1011.0,10.1,4.0,0.0,0.0,2025,10,27,0,21,0,44.81,-0.7071067811865477
14078.7002,54546.8907,2025-10-27 22:00:00-05:00,,HB_HOUSTON,11733.21,0.0,72.9,93.52,71.0,0.0,0.0,5.8,1011.0,10.1,9.0,0.0,0.0,2025,10,27,0,22,0,35.03,-0.5000000000000004
13292.7998,51325.1104,2025-10-27 23:00:00-05:00,,HB_HOUSTON,11121.99,0.0,72.1,96.41,71.0,0.0,0.0,5.8,1011.0,10.1,12.0,0.0,0.0,2025,10,27,0,23,0,27.49,-0.2588190451025215
12678.0996,48838.2696,2025-10-28 00:00:00-05:00,,HB_HOUSTON,10385.97,0.0,71.0,96.98,70.1,0.0,0.0,5.8,1010.0,10.1,9.0,0.0,0.0,2025,10,28,1,0,0,30.99,0.0
12219.9004,46918.0603,2025-10-28 01:00:00-05:00,,HB_HOUSTON,10078.25,0.0,71.0,96.98,70.1,0.0,0.0,5.8,1011.0,10.1,15.0,0.0,0.0,2025,10,28,1,1,0,29.49,0.2588190451025207
11884.5,45498.0304,2025-10-28 02:00:00-05:00,,HB_HOUSTON,10778.05,0.0,71.0,96.98,70.1,0.0,0.0,5.8,1011.0,10.1,16.0,0.0,0.0,2025,10,28,1,2,0,31.3,0.4999999999999999
11728.5996,44728.3292,2025-10-28 03:00:00-05:00,,HB_HOUSTON,12295.65,0.0,70.1,96.38,69.0,0.0,0.0,5.8,1010.0,10.1,12.0,0.0,0.0,2025,10,28,1,3,0,30.15,0.7071067811865476
11776.9004,44712.7905,2025-10-28 04:00:00-05:00,,HB_HOUSTON,13957.56,0.0,70.1,96.38,69.0,0.0,0.0,5.8,1010.0,8.0,18.0,0.0,0.0,2025,10,28,1,4,0,28.82,0.8660254037844386
12168.7998,46254.8899,2025-10-28 05:00:00-05:00,,HB_HOUSTON,15730.86,0.0,70.1,96.38,69.0,0.0,0.0,5.8,1010.0,6.9,12.0,0.0,0.0,2025,10,28,1,5,0,29.87,0.9659258262890684
12719.2002,48830.3999,2025-10-28 06:00:00-05:00,,HB_HOUSTON,17759.25,0.0,67.9,100.0,67.9,0.0,0.0,5.8,1011.0,6.9,21.0,0.0,0.0,2025,10,28,1,6,0,28.86,1.0
13069.4004,50280.73,2025-10-28 07:00:00-05:00,,HB_HOUSTON,20179.25,1.12,70.1,96.38,69.0,0.0,0.0,5.8,1011.0,6.9,21.0,0.0,0.0,2025,10,28,1,7,0,25.35,0.9659258262890684
13376.4004,51558.3504,2025-10-28 08:00:00-05:00,,HB_HOUSTON,22735.29,76.41,70.1,100.0,70.1,0.0,0.0,5.8,1012.0,6.9,16.0,26.0,0.1,2025,10,28,1,8,0,22.64,0.8660254037844387
14165.2002,54302.6102,2025-10-28 09:00:00-05:00,,HB_HOUSTON,24438.08,315.03,72.9,97.01,72.1,0.0,0.0,5.8,1013.0,9.0,20.0,156.0,0.6,2025,10,28,1,9,0,18.46,0.7071067811865476
15067.7002,56158.2803,2025-10-28 10:00:00-05:00,,HB_HOUSTON,25434.26,501.32,78.0,87.66,74.0,0.0,0.0,6.9,1013.0,10.1,12.0,317.0,1.1,2025,10,28,1,10,0,19.82,0.4999999999999999
16014.2998,57962.4001,2025-10-28 11:00:00-05:00,,HB_HOUSTON,26312.77,617.73,81.1,81.72,74.9,0.0,0.0,9.2,1013.0,10.1,22.0,487.0,1.8,2025,10,28,1,11,0,26.75,0.258819045102521
16841.3008,59866.2113,2025-10-28 12:00:00-05:00,,HB_HOUSTON,27174.21,692.15,83.9,72.23,74.0,0.0,0.0,9.2,1013.0,10.1,16.0,545.0,2.0,2025,10,28,1,12,0,31.38,1.2246467991473532e-16
17538.4004,61797.89,2025-10-28 13:00:00-05:00,,HB_HOUSTON,27749.98,715.83,85.0,67.28,72.9,0.0,0.0,10.3,1012.0,10.1,20.0,587.0,2.1,2025,10,28,1,13,0,46.42,-0.2588190451025208
17897.0996,62928.7096,2025-10-28 14:00:00-05:00,,HB_HOUSTON,28120.58,717.53,87.0,63.16,72.9,0.0,0.0,10.3,1012.0,10.1,12.0,603.0,2.2,2025,10,28,1,14,0,58.81,-0.4999999999999997
17901.1992,63061.3292,2025-10-28 15:00:00-05:00,,HB_HOUSTON,28432.83,703.57,87.0,63.16,72.9,0.0,0.0,12.8,1011.0,10.1,30.0,556.0,2.0,2025,10,28,1,15,0,52.6,-0.7071067811865471
17580.4004,62617.2301,2025-10-28 16:00:00-05:00,,HB_HOUSTON,28566.98,639.65,85.9,65.37,72.9,0.0,0.0,12.8,1011.0,10.1,24.0,421.0,1.5,2025,10,28,1,16,0,42.82,-0.8660254037844385
16879.8008,60893.9108,2025-10-28 17:00:00-05:00,,HB_HOUSTON,28364.49,416.6,83.9,69.66,72.9,0.138,0.0,13.9,1011.0,10.1,38.0,219.0,0.8,2025,10,28,1,17,0,43.1,-0.9659258262890684
15573.5996,57556.8689,2025-10-28 18:00:00-05:00,,HB_HOUSTON,27518.71,78.94,79.1,79.14,72.1,0.287,0.0,12.8,1011.0,10.1,51.0,72.0,0.3,2025,10,28,1,18,0,44.93,-1.0
15137.5,56758.3093,2025-10-28 19:00:00-05:00,,HB_HOUSTON,27024.35,0.1,74.0,81.23,67.9,0.024,0.0,15.0,1012.0,10.1,37.0,43.0,0.2,2025,10,28,1,19,0,41.74,-0.9659258262890684
14584.0996,55370.67,2025-10-28 20:00:00-05:00,,HB_HOUSTON,27071.28,0.0,72.9,78.66,65.9,0.0,0.0,16.1,1013.0,10.1,25.0,0.0,0.0,2025,10,28,1,20,0,31.4,-0.8660254037844386
13641.5,52917.3004,2025-10-28 21:00:00-05:00,,HB_HOUSTON,27194.2,0.0,70.1,75.51,62.0,0.0,0.0,18.3,1016.0,10.1,16.0,0.0,0.0,2025,10,28,1,21,0,24.93,-0.7071067811865477
12524.9004,49537.4906,2025-10-28 22:00:00-05:00,,HB_HOUSTON,27216.51,0.0,67.0,72.84,58.0,0.0,0.0,17.2,1018.0,10.1,8.0,0.0,0.0,2025,10,28,1,22,0,23.15,-0.5000000000000004
11587.7002,46589.0603,2025-10-28 23:00:00-05:00,,HB_HOUSTON,27037.81,0.0,65.9,67.7,54.9,0.0,0.0,18.3,1019.0,10.1,5.0,0.0,0.0,2025,10,28,1,23,0,21.22,-0.2588190451025215
11992.5,46821.9399,2025-10-29 00:00:00-05:00,,HB_HOUSTON,26744.99,0.0,63.9,67.48,53.0,0.0,0.0,17.2,1020.0,10.1,2.0,0.0,0.0,2025,10,29,2,0,0,20.12,0.0
11655.5,44885.3495,2025-10-29 01:00:00-05:00,,HB_HOUSTON,26459.58,0.0,62.0,64.61,49.9,0.0,0.0,16.1,1020.0,10.1,3.0,0.0,0.0,2025,10,29,2,1,0,17.23,0.2588190451025207
11374.2998,43584.8495,2025-10-29 02:00:00-05:00,,HB_HOUSTON,26229.51,0.0,61.1,59.88,47.0,0.0,0.0,16.1,1020.0,10.1,3.0,0.0,0.0,2025,10,29,2,2,0,15.54,0.4999999999999999
11241.2998,42401.3607,2025-10-29 03:00:00-05:00,,HB_HOUSTON,26077.03,0.0,60.0,59.74,45.9,0.0,0.0,15.0,1020.0,10.1,2.0,0.0,0.0,2025,10,29,2,3,0,15.46,0.7071067811865476
11267.5,42469.1591,2025-10-29 04:00:00-05:00,,HB_HOUSTON,26057.64,0.0,58.0,59.47,44.0,0.0,0.0,13.9,1021.0,10.1,5.0,0.0,0.0,2025,10,29,2,4,0,16.03,0.8660254037844386
11631.5996,44009.7296,2025-10-29 05:00:00-05:00,,HB_HOUSTON,26135.88,0.0,56.9,59.73,43.1,0.0,0.0,12.8,1021.0,10.1,2.0,0.0,0.0,2025,10,29,2,5,0,19.41,0.9659258262890684
12322.0996,47435.4888,2025-10-29 06:00:00-05:00,,HB_HOUSTON,26269.84,0.0,56.0,56.78,40.9,0.0,0.0,11.4,1022.0,10.1,2.0,0.0,0.0,2025,10,29,2,6,0,22.57,1.0
12492.7998,49117.0697,2025-10-29 07:00:00-05:00,,HB_HOUSTON,26318.53,4.08,56.0,56.78,40.9,0.0,0.0,12.8,1022.0,10.1,6.0,0.0,0.0,2025,10,29,2,7,0,23.4,0.9659258262890684
12513.0996,49817.35,2025-10-29 08:00:00-05:00,,HB_HOUSTON,26638.35,174.27,54.9,54.68,38.9,0.0,0.0,13.9,1022.0,10.1,4.0,37.0,0.1,2025,10,29,2,8,0,13.93,0.8660254037844387
12966.7998,52788.3798,2025-10-29 09:00:00-05:00,,HB_HOUSTON,26154.62,540.89,56.9,50.9,38.9,0.0,0.0,16.1,1023.0,10.1,3.0,222.0,0.8,2025,10,29,2,9,0,4.73,0.7071067811865476
13018.0996,53610.7996,2025-10-29 10:00:00-05:00,,HB_HOUSTON,25833.28,762.83,58.9,42.33,36.0,0.0,0.0,17.2,1023.0,10.1,1.0,403.0,1.5,2025,10,29,2,10,0,6.84,0.4999999999999999
12696.4004,53592.1307,2025-10-29 11:00:00-05:00,,HB_HOUSTON,25835.24,839.98,60.0,39.02,35.0,0.0,0.0,19.5,1023.0,10.1,1.0,551.0,2.0,2025,10,29,2,11,0,6.2,0.258819045102521
12718.9004,52982.84,2025-10-29 12:00:00-05:00,,HB_HOUSTON,25555.94,873.43,62.0,36.38,35.0,0.0,0.0,20.8,1022.0,10.1,1.0,656.0,2.4,2025,10,29,2,12,0,5.53,1.2246467991473532e-16
12817.5,53154.2599,2025-10-29 13:00:00-05:00,,HB_HOUSTON,25023.74,867.27,63.1,33.79,34.1,0.0,0.0,19.5,1021.0,10.1,2.0,706.0,2.5,2025,10,29,2,13,0,5.77,-0.2588190451025208
12781.4004,53182.2107,2025-10-29 14:00:00-05:00,,HB_HOUSTON,24247.61,838.62,65.0,30.19,33.0,0.0,0.0,20.8,1021.0,10.1,2.0,769.0,2.8,2025,10,29,2,14,0,5.17,-0.4999999999999997
12821.7002,53851.5003,2025-10-29 15:00:00-05:00,,HB_HOUSTON,23261.33,789.53,65.0,31.53,34.1,0.0,0.0,19.5,1020.0,10.1,2.0,682.0,2.5,2025,10,29,2,15,0,4.98,-0.7071067811865471
12916.4004,54300.8106,2025-10-29 16:00:00-05:00,,HB_HOUSTON,21884.85,679.62,65.0,31.53,34.1,0.0,0.0,19.5,1019.0,10.1,2.0,549.0,2.0,2025,10,29,2,16,0,5.0,-0.8660254037844385
12928.2002,54233.6002,2025-10-29 17:00:00-05:00,,HB_HOUSTON,19521.82,421.09,65.0,32.68,35.0,0.0,0.0,18.3,1019.0,10.1,0.0,377.0,1.4,2025,10,29,2,17,0,16.38,-0.9659258262890684
11961.0996,48722.8202,2025-10-29 18:00:00-05:00,,HB_HOUSTON,14974.29,78.27,62.0,27.4,27.9,0.0,0.0,19.5,1019.0,10.1,0.0,158.0,0.6,2025,10,29,2,18,0,39.24,-1.0
12175.0996,49558.0197,2025-10-29 19:00:00-05:00,,HB_HOUSTON,12330.76,0.1,61.1,42.38,38.0,0.0,0.0,17.2,1019.0,10.1,1.0,76.0,0.3,2025,10,29,2,19,0,43.8,-0.9659258262890684
11974.2998,49125.2002,2025-10-29 20:00:00-05:00,,HB_HOUSTON,10950.85,0.0,60.0,42.2,36.9,0.0,0.0,16.1,1020.0,10.1,2.0,0.0,0.0,2025,10,29,2,20,0,42.52,-0.8660254037844386
11657.5,48021.0,2025-10-29 21:00:00-05:00,,HB_HOUSTON,9881.26,0.0,58.9,45.76,38.0,0.0,0.0,16.1,1021.0,10.1,2.0,0.0,0.0,2025,10,29,2,21,0,42.54,-0.7071067811865477
11152.2998,45911.1596,2025-10-29 22:00:00-05:00,,HB_HOUSTON,8989.38,0.0,58.0,47.26,38.0,0.0,0.0,16.1,1022.0,10.1,3.0,0.0,0.0,2025,10,29,2,22,0,43.46,-0.5000000000000004
10670.7998,43957.18,2025-10-29 23:00:00-05:00,,HB_HOUSTON,8483.97,0.0,56.9,50.9,38.9,0.0,0.0,15.0,1022.0,10.1,4.0,0.0,0.0,2025,10,29,2,23,0,38.26,-0.2588190451025215
10232.0996,42716.6597,2025-10-30 00:00:00-05:00,,HB_HOUSTON,8514.41,0.0,56.0,52.58,38.9,0.0,0.0,13.9,1020.0,10.1,2.0,0.0,0.0,2025,10,30,3,0,0,34.67,0.0
10029.5,41955.7603,2025-10-30 01:00:00-05:00,,HB_HOUSTON,8669.56,0.0,54.9,54.68,38.9,0.0,0.0,9.2,1020.0,10.1,4.0,0.0,0.0,2025,10,30,3,1,0,33.61,0.2588190451025207
9891.6699,41734.8103,2025-10-30 02:00:00-05:00,,HB_HOUSTON,8853.07,0.0,54.9,57.03,40.0,0.0,0.0,8.1,1020.0,10.1,3.0,0.0,0.0,2025,10,30,3,2,0,33.32,0.4999999999999999
9918.5996,41902.7692,2025-10-30 03:00:00-05:00,,HB_HOUSTON,8890.66,0.0,54.1,58.93,40.0,0.0,0.0,9.2,1020.0,10.1,2.0,0.0,0.0,2025,10,30,3,3,0,37.83,0.7071067811865476
10045.0996,42367.9495,2025-10-30 04:00:00-05:00,,HB_HOUSTON,8652.37,0.0,53.0,61.31,40.0,0.0,0.0,9.2,1020.0,10.1,5.0,0.0,0.0,2025,10,30,3,4,0,39.42,0.8660254037844386
10490.7998,44150.2995,2025-10-30 05:00:00-05:00,,HB_HOUSTON,8399.05,0.0,52.1,63.37,40.0,0.0,0.0,9.2,1020.0,10.1,2.0,0.0,0.0,2025,10,30,3,5,0,52.05,0.9659258262890684
11107.0,47175.5195,2025-10-30 06:00:00-05:00,,HB_HOUSTON,8409.28,0.0,51.0,68.29,40.9,0.0,0.0,9.2,1021.0,10.1,3.0,0.0,0.0,2025,10,30,3,6,0,62.14,1.0
11381.5996,48569.8896,2025-10-30 07:00:00-05:00,,HB_HOUSTON,8623.48,3.5,51.0,68.29,40.9,0.0,0.0,9.2,1021.0,10.1,6.0,0.0,0.0,2025,10,30,3,7,0,85.54,0.9659258262890684
11856.7998,50225.4797,2025-10-30 08:00:00-05:00,,HB_HOUSTON,8483.9,156.66,49.9,74.1,42.0,0.0,0.0,9.2,1022.0,10.1,4.0,32.0,0.1,2025,10,30,3,8,0,42.11,0.8660254037844387
12404.5,51773.3902,2025-10-30 09:00:00-05:00,,HB_HOUSTON,7762.75,514.38,53.0,71.41,44.0,0.0,0.0,9.2,1023.0,10.1,3.0,210.0,0.8,2025,10,30,3,9,0,19.97,0.7071067811865476
12384.2002,51118.2804,2025-10-30 10:00:00-05:00,,HB_HOUSTON,6680.79,762.01,56.9,64.42,45.0,0.0,0.0,9.2,1023.0,10.1,1.0,386.0,1.4,2025,10,30,3,10,0,14.7,0.4999999999999999
12183.7998,49764.0995,2025-10-30 11:00:00-05:00,,HB_HOUSTON,6651.82,860.86,58.9,62.08,45.9,0.0,0.0,9.2,1023.0,10.1,1.0,533.0,1.9,2025,10,30,3,11,0,14.16,0.258819045102521
12135.4004,48899.391,2025-10-30 12:00:00-05:00,,HB_HOUSTON,7750.91,891.13,62.0,58.01,47.0,0.0,0.0,8.1,1022.0,10.1,1.0,635.0,2.3,2025,10,30,3,12,0,12.93,1.2246467991473532e-16
12100.0,48336.4497,2025-10-30 13:00:00-05:00,,HB_HOUSTON,8690.23,893.11,63.9,54.11,47.0,0.0,0.0,9.2,1021.0,10.1,2.0,684.0,2.5,2025,10,30,3,13,0,14.18,-0.2588190451025208
12299.0,48852.4704,2025-10-30 14:00:00-05:00,,HB_HOUSTON,9260.32,878.3,65.9,48.48,45.9,0.0,0.0,8.1,1020.0,10.1,1.0,752.0,2.7,2025,10,30,3,14,0,14.23,-0.4999999999999997
12469.0996,49452.2502,2025-10-30 15:00:00-05:00,,HB_HOUSTON,9522.09,841.93,65.9,48.48,45.9,0.0,0.0,8.1,1019.0,10.1,2.0,671.0,2.4,2025,10,30,3,15,0,13.05,-0.7071067811865471
12579.7002,50145.7206,2025-10-30 16:00:00-05:00,,HB_HOUSTON,9386.26,725.78,67.0,46.7,45.9,0.0,0.0,6.9,1019.0,10.1,2.0,541.0,1.9,2025,10,30,3,16,0,16.41,-0.8660254037844385
12391.2998,49962.7494,2025-10-30 17:00:00-05:00,,HB_HOUSTON,8652.89,432.82,65.9,48.48,45.9,0.0,0.0,6.9,1018.0,10.1,0.0,372.0,1.3,2025,10,30,3,17,0,30.8,-0.9659258262890684
12194.2998,48811.5095,2025-10-30 18:00:00-05:00,,HB_HOUSTON,9284.7,73.25,65.0,36.87,38.0,0.0,0.0,5.8,1017.0,10.1,3.0,152.0,0.5,2025,10,30,3,18,0,69.91,-1.0
12251.0,49319.4706,2025-10-30 19:00:00-05:00,,HB_HOUSTON,9641.78,0.09,62.0,41.05,38.0,0.0,0.0,4.7,1016.0,10.1,4.0,73.0,0.3,2025,10,30,3,19,0,67.8,-0.9659258262890684
12086.5996,49079.5799,2025-10-30 20:00:00-05:00,,HB_HOUSTON,10277.19,0.0,62.0,42.52,38.9,0.0,0.0,4.7,1018.0,10.1,4.0,0.0,0.0,2025,10,30,3,20,0,52.06,-0.8660254037844386
11746.7002,47884.9599,2025-10-30 21:00:00-05:00,,HB_HOUSTON,10550.11,0.0,60.0,47.57,40.0,0.0,0.0,4.7,1018.0,10.1,2.0,0.0,0.0,2025,10,30,3,21,0,38.6,-0.7071067811865477
11250.0996,45911.9997,2025-10-30 22:00:00-05:00,,HB_HOUSTON,10427.75,0.0,58.0,52.87,40.9,0.0,0.0,4.7,1018.0,10.1,2.0,0.0,0.0,2025,10,30,3,22,0,33.39,-0.5000000000000004
10763.0996,44147.7394,2025-10-30 23:00:00-05:00,,HB_HOUSTON,10316.57,0.0,56.9,57.31,42.0,0.0,0.0,3.4,1018.0,10.1,2.0,0.0,0.0,2025,10,30,3,23,0,28.28,-0.2588190451025215
10403.2002,42867.0202,2025-10-31 00:00:00-05:00,,HB_HOUSTON,10600.65,0.0,56.0,56.78,40.9,0.0,0.0,3.4,1017.0,10.1,1.0,0.0,0.0,2025,10,31,4,0,0,31.01,0.0
10171.9004,42010.4606,2025-10-31 01:00:00-05:00,,HB_HOUSTON,10544.09,0.0,54.9,61.57,42.0,0.0,0.0,3.4,1018.0,10.1,3.0,0.0,0.0,2025,10,31,4,1,0,30.68,0.2588190451025207
10121.0,41847.5395,2025-10-31 02:00:00-05:00,,HB_HOUSTON,9973.28,0.0,54.1,63.62,42.0,0.0,0.0,3.4,1018.0,10.1,2.0,0.0,0.0,2025,10,31,4,2,0,30.66,0.4999999999999999
10130.7002,41979.6406,2025-10-31 03:00:00-05:00,,HB_HOUSTON,9470.77,0.0,53.0,66.19,42.0,0.0,0.0,3.4,1019.0,10.1,2.0,0.0,0.0,2025,10,31,4,3,0,32.91,0.7071067811865476
10236.2998,42436.8502,2025-10-31 04:00:00-05:00,,HB_HOUSTON,9162.21,0.0,53.0,66.19,42.0,0.0,0.0,3.4,1018.0,10.1,3.0,0.0,0.0,2025,10,31,4,4,0,37.52,0.8660254037844386
10694.5996,44189.1799,2025-10-31 05:00:00-05:00,,HB_HOUSTON,8891.51,0.0,52.1,68.41,42.0,0.0,0.0,3.4,1019.0,10.1,1.0,0.0,0.0,2025,10,31,4,5,0,45.28,0.9659258262890684
11287.7998,47017.3698,2025-10-31 06:00:00-05:00,,HB_HOUSTON,8707.36,0.0,52.1,68.41,42.0,0.0,0.0,3.4,1019.0,10.1,2.0,0.0,0.0,2025,10,31,4,6,0,53.37,1.0
11582.5,48348.1394,2025-10-31 07:00:00-05:00,,HB_HOUSTON,8615.74,3.65,51.0,71.19,42.0,0.0,0.0,4.7,1019.0,10.1,4.0,0.0,0.0,2025,10,31,4,7,0,59.76,0.9659258262890684
12001.0996,49720.039,2025-10-31 08:00:00-05:00,,HB_HOUSTON,8435.18,155.96,51.0,71.19,42.0,0.0,0.0,3.4,1020.0,10.1,3.0,19.0,0.1,2025,10,31,4,8,0,38.85,0.8660254037844387
12526.5,51150.6794,2025-10-31 09:00:00-05:00,,HB_HOUSTON,7970.05,500.6,54.9,64.18,43.1,0.0,0.0,3.4,1021.0,10.1,3.0,205.0,0.7,2025,10,31,4,9,0,18.6,0.7071067811865476
12489.7998,50898.9392,2025-10-31 10:00:00-05:00,,HB_HOUSTON,7144.55,718.76,58.9,57.58,44.0,0.0,0.0,4.7,1021.0,10.1,1.0,382.0,1.4,2025,10,31,4,10,0,14.02,0.4999999999999999
12295.2002,49747.4205,2025-10-31 11:00:00-05:00,,HB_HOUSTON,6941.27,784.93,63.1,48.04,43.1,0.0,0.0,3.4,1021.0,10.1,1.0,529.0,1.9,2025,10,31,4,11,0,13.47,0.258819045102521
12339.2998,49185.2393,2025-10-31 12:00:00-05:00,,HB_HOUSTON,7390.13,789.08,67.0,40.15,42.0,0.0,0.0,3.4,1020.0,10.1,1.0,631.0,2.3,2025,10,31,4,12,0,13.43,1.2246467991473532e-16
12412.7002,49058.3404,2025-10-31 13:00:00-05:00,,HB_HOUSTON,7789.89,772.5,67.9,37.34,40.9,0.0,0.0,3.4,1019.0,10.1,1.0,679.0,2.4,2025,10,31,4,13,0,13.51,-0.2588190451025208
12567.0,49575.7204,2025-10-31 14:00:00-05:00,,HB_HOUSTON,8088.19,738.97,71.0,32.47,40.0,0.0,0.0,3.4,1019.0,10.1,1.0,744.0,2.7,2025,10,31,4,14,0,13.04,-0.4999999999999997
12730.5,50216.6501,2025-10-31 15:00:00-05:00,,HB_HOUSTON,8193.25,668.58,71.0,32.47,40.0,0.0,0.0,3.4,1018.0,10.1,1.0,663.0,2.4,2025,10,31,4,15,0,11.95,-0.7071067811865471
12786.7002,50725.6196,2025-10-31 16:00:00-05:00,,HB_HOUSTON,7963.77,545.91,71.0,31.14,38.9,0.0,0.0,3.4,1018.0,10.1,1.0,532.0,1.9,2025,10,31,4,16,0,14.73,-0.8660254037844385
12549.0,50182.9293,2025-10-31 17:00:00-05:00,,HB_HOUSTON,7629.93,310.75,70.1,33.48,40.0,0.0,0.0,3.4,1018.0,10.1,0.0,364.0,1.3,2025,10,31,4,17,0,28.47,-0.9659258262890684
12156.5,49085.12,2025-10-31 18:00:00-05:00,,HB_HOUSTON,8743.52,45.36,67.9,37.34,40.9,0.0,0.0,5.8,1017.0,10.1,3.0,146.0,0.5,2025,10,31,4,18,0,52.57,-1.0
12046.5996,48960.7201,2025-10-31 19:00:00-05:00,,HB_HOUSTON,10703.59,0.05,65.0,43.01,42.0,0.0,0.0,5.8,1017.0,10.1,4.0,72.0,0.3,2025,10,31,4,19,0,43.63,-0.9659258262890684
11873.7002,48515.4505,2025-10-31 20:00:00-05:00,,HB_HOUSTON,13099.69,0.0,63.9,48.18,44.0,0.0,0.0,5.8,1018.0,10.1,4.0,0.0,0.0,2025,10,31,4,20,0,29.07,-0.8660254037844386
11611.2998,47474.4399,2025-10-31 21:00:00-05:00,,HB_HOUSTON,14922.99,0.0,62.0,51.65,44.0,0.0,0.0,5.8,1018.0,10.1,3.0,0.0,0.0,2025,10,31,4,21,0,23.85,-0.7071067811865477
